order_id,customer_id,return_reason,return_status
7893,774,Quality Issues,Delivered
7908,477,Damaged,Delivered
7920,846,Quality Issues,Delivered
7925,477,Not as Expected,Not Accepted
7933,121,Duplicate Order,Delivered
7935,690,Changed Mind,Not Accepted
7941,668,Quality Issues,Received
7945,599,Too Expensive,Registered
7948,176,Size/Fit Issues,Not Accepted
7976,63,Wrong Item,Delivered
7990,62,Found a Better Price,Sent
7994,936,Too Expensive,Delivered
7996,971,Defective,Delivered
7998,200,Size/Fit Issues,Delivered
7999,906,Damaged,Delivered
8003,682,Too Expensive,Not Accepted
8007,786,Quality Issues,Not Accepted
8042,258,Found a Better Price,Delivered
8053,616,Changed Mind,Registered
8057,226,Not as Expected,Delivered
8061,47,Duplicate Order,Not Accepted
8087,857,Size/Fit Issues,Registered
8088,418,Quality Issues,Not Accepted
8089,363,Defective,Delivered
8099,732,Wrong Item,Not Accepted
8107,898,Wrong Item,Received
8109,87,Defective,Delivered
8114,492,Wrong Item,Not Accepted
8140,310,Not as Expected,Delivered
8147,733,Too Expensive,Delivered
8149,174,Quality Issues,Not Accepted
8160,221,Duplicate Order,Delivered
8178,58,Defective,Not Accepted
8185,804,Damaged,Received
8190,813,Changed Mind,Received
8224,846,Too Expensive,Not Accepted
8234,679,Duplicate Order,Not Accepted
8247,12,Size/Fit Issues,Delivered
8249,683,Found a Better Price,Not Accepted
8252,887,Defective,Sent
8255,776,Found a Better Price,Delivered
8259,672,Too Expensive,Not Accepted
8268,850,Not as Expected,Not Accepted
8269,293,Wrong Item,Not Accepted
8274,469,Found a Better Price,Delivered
8280,391,Wrong Item,Delivered
8281,430,Duplicate Order,Delivered
8291,634,Wrong Item,Delivered
8321,641,Defective,Not Accepted
8327,559,Found a Better Price,Delivered
8331,626,Changed Mind,Delivered
8335,735,Changed Mind,Not Accepted
8339,160,Too Expensive,Delivered
8353,937,Not as Expected,Not Accepted
8363,646,Size/Fit Issues,Not Accepted
8365,371,Wrong Item,Not Accepted
8366,784,Damaged,Not Accepted
8369,996,Quality Issues,Delivered
8377,823,Not as Expected,Received
8380,879,Changed Mind,Delivered
8385,655,Wrong Item,Not Accepted
8391,637,Too Expensive,Delivered
8399,908,Quality Issues,Sent
8442,628,Wrong Item,Registered
8452,715,Damaged,Not Accepted
8457,959,Found a Better Price,Registered
8466,857,Damaged,Not Accepted
8469,655,Quality Issues,Not Accepted
8471,821,Changed Mind,Delivered
8474,713,Damaged,Not Accepted
8486,764,Damaged,Delivered
8499,373,Changed Mind,Not Accepted
8505,458,Found a Better Price,Delivered
8507,831,Found a Better Price,Delivered
8546,850,Defective,Delivered
8551,444,Wrong Item,Not Accepted
8578,585,Damaged,Not Accepted
8581,924,Too Expensive,Delivered
8586,632,Found a Better Price,Delivered
8611,632,Found a Better Price,Not Accepted
8621,973,Not as Expected,Delivered
8667,148,Changed Mind,Delivered
8669,474,Changed Mind,Delivered
8686,877,Not as Expected,Received
8690,412,Quality Issues,Not Accepted
8694,836,Not as Expected,Not Accepted
8695,724,Duplicate Order,Not Accepted
8700,981,Defective,Not Accepted
8708,602,Duplicate Order,Not Accepted
8717,12,Damaged,Not Accepted
8724,672,Quality Issues,Not Accepted
8725,568,Wrong Item,Not Accepted
8735,631,Found a Better Price,Not Accepted
8758,287,Quality Issues,Not Accepted
8771,400,Wrong Item,Not Accepted
8780,455,Size/Fit Issues,Not Accepted
8808,50,Wrong Item,Not Accepted
8815,425,Size/Fit Issues,Not Accepted
8819,496,Quality Issues,Registered
8833,813,Size/Fit Issues,Delivered
8883,316,Damaged,Not Accepted
8887,2,Changed Mind,Not Accepted
8896,840,Found a Better Price,Delivered
8908,58,Damaged,Delivered
8912,193,Damaged,Delivered
8920,625,Found a Better Price,Registered
8923,212,Defective,Delivered
8925,460,Not as Expected,Delivered
8927,84,Defective,Not Accepted
8928,793,Found a Better Price,Registered
8930,784,Duplicate Order,Delivered
8944,900,Damaged,Not Accepted
8948,320,Size/Fit Issues,Not Accepted
8963,101,Found a Better Price,Delivered
8970,430,Defective,Delivered
8973,450,Size/Fit Issues,Delivered
8978,50,Size/Fit Issues,Not Accepted
8984,152,Quality Issues,Not Accepted
8988,175,Quality Issues,Delivered
9001,686,Duplicate Order,Received
9005,271,Found a Better Price,Delivered
9009,157,Size/Fit Issues,Sent
9011,989,Defective,Not Accepted
9017,11,Duplicate Order,Registered
9028,299,Quality Issues,Not Accepted
9047,679,Size/Fit Issues,Delivered
9062,154,Found a Better Price,Received
9072,93,Found a Better Price,Not Accepted
9078,891,Not as Expected,Not Accepted
9092,88,Quality Issues,Delivered
9093,502,Duplicate Order,Not Accepted
9121,970,Quality Issues,Not Accepted
9135,705,Changed Mind,Delivered
9140,28,Found a Better Price,Received
9204,427,Found a Better Price,Not Accepted
9208,850,Duplicate Order,Not Accepted
9218,512,Size/Fit Issues,Delivered
9229,96,Size/Fit Issues,Sent
9268,709,Too Expensive,Delivered
9271,164,Damaged,Not Accepted
9274,252,Duplicate Order,Registered
9275,455,Quality Issues,Delivered
9291,621,Damaged,Not Accepted
9303,16,Not as Expected,Not Accepted
9306,464,Too Expensive,Not Accepted
9317,253,Too Expensive,Not Accepted
9323,137,Defective,Delivered
9330,366,Wrong Item,Delivered
9334,310,Defective,Delivered
9337,436,Too Expensive,Not Accepted
9343,258,Too Expensive,Sent
9349,549,Duplicate Order,Sent
9363,65,Too Expensive,Delivered
9373,538,Quality Issues,Delivered
9381,125,Damaged,Delivered
9388,960,Quality Issues,Not Accepted
9403,487,Not as Expected,Not Accepted
9421,785,Found a Better Price,Registered
9431,730,Size/Fit Issues,Delivered
9436,291,Changed Mind,Not Accepted
9439,730,Size/Fit Issues,Not Accepted
9446,217,Quality Issues,Delivered
9447,881,Changed Mind,Delivered
9456,913,Size/Fit Issues,Not Accepted
9465,615,Found a Better Price,Not Accepted
9473,39,Size/Fit Issues,Delivered
9474,463,Defective,Not Accepted
9499,197,Damaged,Delivered
9518,981,Changed Mind,Not Accepted
9526,67,Not as Expected,Delivered
9540,749,Wrong Item,Delivered
9558,554,Duplicate Order,Delivered
9567,872,Defective,Not Accepted
9569,750,Damaged,Received
9572,42,Changed Mind,Not Accepted
9582,42,Damaged,Not Accepted
9595,183,Duplicate Order,Not Accepted
9607,1003,Size/Fit Issues,Not Accepted
9611,747,Wrong Item,Received
9612,337,Quality Issues,Delivered
9623,516,Too Expensive,Not Accepted
9624,679,Duplicate Order,Not Accepted
9632,998,Not as Expected,Not Accepted
9635,269,Found a Better Price,Not Accepted
9637,522,Defective,Not Accepted
9644,991,Defective,Delivered
9645,954,Damaged,Not Accepted
9649,271,Too Expensive,Delivered
9669,795,Quality Issues,Delivered
9676,171,Size/Fit Issues,Not Accepted
9679,929,Too Expensive,Delivered
9692,703,Wrong Item,Not Accepted
9694,929,Duplicate Order,Delivered
9716,700,Wrong Item,Delivered
9746,534,Quality Issues,Not Accepted
9767,418,Found a Better Price,Not Accepted
9773,536,Size/Fit Issues,Delivered
9781,474,Wrong Item,Delivered
9782,454,Duplicate Order,Delivered
9788,409,Damaged,Not Accepted
9789,286,Damaged,Sent
9791,129,Found a Better Price,Delivered
9795,162,Damaged,Not Accepted
9805,293,Damaged,Delivered
9810,683,Damaged,Delivered
9813,452,Size/Fit Issues,Delivered
9826,257,Found a Better Price,Not Accepted
9832,337,Defective,Not Accepted
9834,624,Damaged,Not Accepted
9862,574,Damaged,Delivered
9867,783,Defective,Delivered
9876,905,Changed Mind,Not Accepted
9884,353,Too Expensive,Not Accepted
9930,596,Quality Issues,Delivered
9949,621,Not as Expected,Not Accepted
9955,58,Size/Fit Issues,Delivered
9965,52,Changed Mind,Delivered
9968,222,Changed Mind,Delivered
9969,711,Changed Mind,Delivered
9977,10,Defective,Registered
9992,289,Duplicate Order,Not Accepted
10015,491,Defective,Not Accepted
10026,471,Size/Fit Issues,Not Accepted
10035,754,Defective,Delivered
10041,260,Size/Fit Issues,Received
10043,985,Duplicate Order,Registered
10049,835,Size/Fit Issues,Received
10063,940,Size/Fit Issues,Not Accepted
10085,149,Quality Issues,Not Accepted
10088,583,Changed Mind,Delivered
10089,460,Too Expensive,Delivered
10092,819,Changed Mind,Not Accepted
10095,44,Too Expensive,Delivered
10112,355,Size/Fit Issues,Not Accepted
10113,611,Not as Expected,Not Accepted
10120,203,Too Expensive,Registered
10122,875,Defective,Sent
10124,79,Wrong Item,Registered
10135,513,Quality Issues,Delivered
10152,939,Found a Better Price,Not Accepted
10156,10,Duplicate Order,Received
10170,353,Defective,Delivered
10179,723,Damaged,Delivered
10186,640,Size/Fit Issues,Not Accepted
10196,400,Too Expensive,Delivered
10197,391,Damaged,Delivered
10198,287,Defective,Not Accepted
10222,751,Found a Better Price,Not Accepted
10233,751,Quality Issues,Not Accepted
10267,956,Defective,Not Accepted
10280,174,Wrong Item,Not Accepted
10288,762,Found a Better Price,Not Accepted
10289,120,Duplicate Order,Delivered
10296,317,Found a Better Price,Registered
10313,544,Duplicate Order,Received
10323,577,Size/Fit Issues,Delivered
10332,167,Not as Expected,Not Accepted
10333,71,Size/Fit Issues,Delivered
10338,922,Changed Mind,Not Accepted
10349,844,Damaged,Delivered
10361,238,Wrong Item,Delivered
10381,815,Defective,Not Accepted
10382,826,Not as Expected,Not Accepted
10386,546,Too Expensive,Delivered
10387,724,Duplicate Order,Not Accepted
10398,105,Changed Mind,Delivered
10403,373,Found a Better Price,Received
10429,684,Size/Fit Issues,Delivered
10440,942,Not as Expected,Received
10444,943,Found a Better Price,Delivered
10467,450,Damaged,Delivered
10483,57,Changed Mind,Sent
10492,858,Size/Fit Issues,Delivered
10504,504,Wrong Item,Not Accepted
10514,829,Not as Expected,Not Accepted
10517,20,Duplicate Order,Delivered
10522,586,Size/Fit Issues,Not Accepted
10547,394,Too Expensive,Not Accepted
10582,442,Wrong Item,Not Accepted
10607,947,Too Expensive,Received
10619,659,Duplicate Order,Sent
10628,577,Changed Mind,Not Accepted
10637,166,Duplicate Order,Delivered
10648,232,Quality Issues,Delivered
10666,531,Found a Better Price,Delivered
10679,159,Changed Mind,Delivered
10700,49,Damaged,Delivered
10721,831,Defective,Not Accepted
10722,144,Not as Expected,Registered
10726,80,Damaged,Not Accepted
10728,631,Defective,Delivered
10750,132,Size/Fit Issues,Not Accepted
10792,279,Size/Fit Issues,Delivered
10800,722,Found a Better Price,Delivered
10814,41,Quality Issues,Delivered
10836,609,Too Expensive,Delivered
10848,257,Damaged,Delivered
10849,397,Found a Better Price,Delivered
10858,18,Wrong Item,Registered
10869,585,Found a Better Price,Not Accepted
10880,231,Damaged,Not Accepted
10887,169,Size/Fit Issues,Delivered
10901,477,Quality Issues,Delivered
10906,830,Defective,Not Accepted
10909,969,Duplicate Order,Not Accepted
10917,245,Not as Expected,Delivered
10925,1003,Quality Issues,Not Accepted
10929,720,Size/Fit Issues,Delivered
10940,75,Defective,Registered
10948,37,Size/Fit Issues,Delivered
10970,98,Duplicate Order,Sent
10975,66,Quality Issues,Delivered
10998,724,Wrong Item,Registered
11003,893,Too Expensive,Registered
11018,58,Found a Better Price,Not Accepted
11023,952,Size/Fit Issues,Registered
11034,231,Quality Issues,Not Accepted
11041,764,Size/Fit Issues,Not Accepted
11044,923,Changed Mind,Delivered
11060,61,Changed Mind,Received
11061,265,Defective,Delivered
11086,515,Too Expensive,Not Accepted
11090,970,Damaged,Delivered
11094,746,Quality Issues,Delivered
11104,192,Found a Better Price,Delivered
11109,722,Size/Fit Issues,Delivered
11129,973,Wrong Item,Delivered
11130,518,Changed Mind,Not Accepted
11158,326,Size/Fit Issues,Not Accepted
11161,269,Wrong Item,Not Accepted
11162,1002,Duplicate Order,Delivered
11173,354,Too Expensive,Delivered
11197,671,Found a Better Price,Delivered
11200,982,Found a Better Price,Not Accepted
11211,66,Found a Better Price,Not Accepted
11213,230,Not as Expected,Delivered
11223,724,Not as Expected,Not Accepted
11231,606,Duplicate Order,Delivered
11235,988,Too Expensive,Received
11246,121,Found a Better Price,Not Accepted
11278,979,Damaged,Not Accepted
11279,958,Not as Expected,Not Accepted
11289,937,Found a Better Price,Delivered
11297,737,Defective,Sent
11299,273,Damaged,Not Accepted
11321,395,Defective,Delivered
11328,313,Too Expensive,Delivered
11333,510,Wrong Item,Not Accepted
11344,749,Wrong Item,Delivered
11369,570,Wrong Item,Not Accepted
11403,53,Not as Expected,Not Accepted
11411,508,Changed Mind,Delivered
11434,102,Size/Fit Issues,Not Accepted
11449,574,Duplicate Order,Not Accepted
11452,123,Changed Mind,Not Accepted
11462,916,Defective,Not Accepted
11478,605,Duplicate Order,Delivered
11483,200,Not as Expected,Delivered
11491,509,Damaged,Delivered
11507,359,Damaged,Delivered
11510,761,Duplicate Order,Not Accepted
11516,240,Changed Mind,Delivered
11522,230,Wrong Item,Delivered
11570,868,Damaged,Delivered
11575,864,Damaged,Delivered
11585,974,Found a Better Price,Delivered
11609,106,Too Expensive,Not Accepted
11629,559,Size/Fit Issues,Delivered
11633,430,Found a Better Price,Delivered
11666,652,Found a Better Price,Received
11667,902,Wrong Item,Not Accepted
11671,998,Changed Mind,Not Accepted
11683,60,Duplicate Order,Not Accepted
11696,972,Damaged,Delivered
11704,857,Quality Issues,Not Accepted
11707,984,Damaged,Not Accepted
11709,964,Found a Better Price,Not Accepted
11716,1000,Duplicate Order,Not Accepted
11745,345,Damaged,Delivered
11752,775,Wrong Item,Delivered
11769,762,Not as Expected,Not Accepted
11771,311,Defective,Not Accepted
11791,890,Quality Issues,Delivered
11812,95,Too Expensive,Delivered
11822,308,Defective,Delivered
11829,342,Size/Fit Issues,Not Accepted
11866,678,Changed Mind,Delivered
11868,208,Quality Issues,Sent
11871,903,Damaged,Delivered
11874,360,Damaged,Not Accepted
11887,944,Damaged,Not Accepted
11892,559,Duplicate Order,Delivered
11907,726,Quality Issues,Registered
11909,79,Size/Fit Issues,Delivered
11917,889,Quality Issues,Not Accepted
11922,980,Not as Expected,Delivered
11927,21,Wrong Item,Delivered
11930,233,Defective,Not Accepted
11931,823,Too Expensive,Delivered
11938,567,Not as Expected,Not Accepted
11939,903,Too Expensive,Delivered
11946,813,Damaged,Not Accepted
11951,530,Not as Expected,Delivered
11959,162,Changed Mind,Not Accepted
11961,562,Found a Better Price,Not Accepted
11967,839,Wrong Item,Not Accepted
11987,342,Found a Better Price,Delivered
11993,481,Wrong Item,Delivered
11995,16,Damaged,Not Accepted
12001,599,Found a Better Price,Delivered
12003,13,Found a Better Price,Delivered
12007,477,Found a Better Price,Delivered
12023,631,Damaged,Delivered
12037,830,Found a Better Price,Not Accepted
12053,660,Too Expensive,Delivered
12073,802,Duplicate Order,Not Accepted
12076,288,Changed Mind,Not Accepted
12080,543,Quality Issues,Received
12082,812,Changed Mind,Not Accepted
12112,1049,Found a Better Price,Not Accepted
12124,300,Changed Mind,Delivered
12129,487,Too Expensive,Delivered
12135,815,Changed Mind,Delivered
12147,957,Not as Expected,Delivered
12159,106,Found a Better Price,Delivered
12174,307,Defective,Not Accepted
12180,355,Size/Fit Issues,Not Accepted
12183,696,Damaged,Delivered
12189,473,Changed Mind,Not Accepted
12208,465,Too Expensive,Not Accepted
12217,996,Wrong Item,Not Accepted
12219,1070,Changed Mind,Not Accepted
12227,1038,Size/Fit Issues,Registered
12256,858,Wrong Item,Delivered
12267,526,Duplicate Order,Delivered
12268,915,Wrong Item,Not Accepted
12278,310,Defective,Not Accepted
12283,831,Size/Fit Issues,Not Accepted
12303,875,Defective,Not Accepted
12315,362,Duplicate Order,Not Accepted
12326,1170,Size/Fit Issues,Not Accepted
12364,15,Damaged,Not Accepted
12366,1043,Wrong Item,Not Accepted
12367,308,Size/Fit Issues,Received
12370,1052,Changed Mind,Not Accepted
12394,33,Size/Fit Issues,Received
12405,978,Wrong Item,Delivered
12440,919,Found a Better Price,Delivered
12454,998,Quality Issues,Delivered
12474,709,Defective,Received
12477,163,Damaged,Delivered
12492,430,Changed Mind,Not Accepted
12500,308,Changed Mind,Delivered
12508,1381,Damaged,Sent
12516,716,Quality Issues,Not Accepted
12521,1057,Wrong Item,Not Accepted
12532,793,Wrong Item,Delivered
12556,874,Changed Mind,Not Accepted
12562,1057,Found a Better Price,Not Accepted
12569,663,Not as Expected,Sent
12577,393,Not as Expected,Delivered
12578,1161,Duplicate Order,Delivered
12586,453,Wrong Item,Received
12592,352,Changed Mind,Delivered
12630,145,Changed Mind,Delivered
12635,210,Found a Better Price,Received
12652,1027,Damaged,Not Accepted
12658,1089,Duplicate Order,Not Accepted
12665,1319,Found a Better Price,Registered
12667,638,Quality Issues,Not Accepted
12687,133,Quality Issues,Not Accepted
12692,830,Defective,Delivered
12706,468,Not as Expected,Delivered
12708,1642,Too Expensive,Received
12723,731,Too Expensive,Delivered
12749,247,Size/Fit Issues,Received
12753,1737,Defective,Delivered
12760,1572,Duplicate Order,Not Accepted
12765,822,Damaged,Delivered
12771,567,Too Expensive,Delivered
12774,205,Not as Expected,Delivered
12777,568,Defective,Not Accepted
12786,1187,Found a Better Price,Not Accepted
12789,698,Not as Expected,Not Accepted
12793,702,Quality Issues,Not Accepted
12796,1781,Quality Issues,Delivered
12802,1493,Size/Fit Issues,Not Accepted
12829,1411,Changed Mind,Delivered
12835,1515,Defective,Delivered
12836,169,Changed Mind,Not Accepted
12837,428,Changed Mind,Delivered
12845,1167,Not as Expected,Not Accepted
12870,787,Size/Fit Issues,Not Accepted
12880,580,Too Expensive,Received
12894,1054,Defective,Delivered
12895,720,Size/Fit Issues,Delivered
12904,1173,Duplicate Order,Delivered
12907,883,Wrong Item,Delivered
12914,1887,Quality Issues,Not Accepted
12917,578,Found a Better Price,Not Accepted
12934,1144,Not as Expected,Received
12946,129,Wrong Item,Delivered
12954,640,Duplicate Order,Not Accepted
12965,1384,Size/Fit Issues,Not Accepted
12993,530,Size/Fit Issues,Delivered
13012,290,Duplicate Order,Delivered
13017,1579,Found a Better Price,Delivered
13019,79,Too Expensive,Delivered
13031,1229,Size/Fit Issues,Delivered
13032,573,Changed Mind,Not Accepted
13063,224,Not as Expected,Sent
13070,1655,Not as Expected,Registered
13102,159,Wrong Item,Delivered
13110,1744,Changed Mind,Sent
13111,435,Quality Issues,Not Accepted
13117,518,Damaged,Not Accepted
13121,588,Not as Expected,Not Accepted
13123,308,Wrong Item,Not Accepted
13130,1147,Found a Better Price,Delivered
13145,1595,Wrong Item,Not Accepted
13146,543,Quality Issues,Registered
13151,40,Not as Expected,Delivered
13155,1757,Damaged,Delivered
13170,873,Not as Expected,Delivered
